-0.511785,-1.438570,-2.455274,-0.680344
0.475287,-0.513366,-0.218817,1.848396
0.043023,2.011068,-1.919858,-1.280349
0.565436,-1.004753,-1.627148,0.004156
-1.990352,-1.354053,-1.730622,-1.867039
-0.069691,-0.150921,0.845045,1.063440
-0.490336,0.124505,-0.125889,-0.423241
0.312610,1.549133,2.296085,0.337680
-0.143707,1.477945,-0.388537,0.362417
-1.378740,-1.471923,-0.509698,-3.502641
1.083687,1.459941,-1.971789,1.257609
1.534082,1.508258,1.064537,1.293124
0.693257,1.043244,1.316674,0.729249
0.236973,0.816753,1.106206,0.208840
1.079945,1.721580,3.531198,1.199824
0.396592,0.734346,2.225782,0.566720
-0.506415,0.022993,0.319862,-0.190758
0.997540,1.353747,3.572624,1.321882
0.307145,0.299700,1.550842,0.522822
0.735898,1.723632,3.172683,0.164326
0.764774,0.131182,3.114376,0.689628
1.202232,1.058014,3.287605,1.085158
0.498218,0.590450,1.584360,0.263258
0.414551,0.304234,2.228011,0.417895
0.899632,1.224539,2.437846,1.238815
0.531017,0.826266,2.456206,0.664214
0.276782,0.972203,3.041140,0.784608
1.437357,1.306799,3.406114,1.139326
1.275487,0.588390,2.290218,0.612632
1.117606,1.060401,3.205916,1.218661
1.044316,0.477945,1.646769,0.563302
1.051126,0.465731,2.574763,0.421784
0.148625,1.254550,3.140874,0.710323
